시도명,시군구명,공원명,주소,운동기구명,수량,관리번호,데이터기준
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,레그컬머신,1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,체스트웨이트,1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,레그프레스머신,1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,인트라인체스트프레스,1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,평벤치,1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,벤치프레스,1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,스쿼트랙,1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,치닝,1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,평행봉(1),1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,하체근육풀기(2),1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,평행봉(1),1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,상체일으키기(1),1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,공중걷기(1),1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,오금펴기(2),1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,허리운동(타이어),2,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,입식헬스싸이클(2),1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,트리플트위스트(3),1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,오버턴스트레이트(1),1,02-2155-6878,2022-08-04
서울특별시,서초구,도구머리근린공원 정자쉼터2,방배동 산 75-4 ,크로스컨트리+체어풀,1,02-2155-6878,2022-08-04
서울특별시,서초구,청계산 청계골,원지동 547 외,윗몸일으키기,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 청계골,원지동 547 외,등허리운동기구,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 청계골,원지동 547 외,팔올리기(역기올리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 청계골,원지동 547 외,원그리기,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 청계골,원지동 547 외,허리운동(허리돌리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 천개사길,원지동 420-2 외,허리운동(허리돌리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 천개사길,원지동 420-2 외,옆파도타기,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 천개사길,원지동 420-2 외,하늘걷기(공중걷기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 원터골 쉼터 위,원지동 산 4-82 외,윗몸일으키기,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 원터골 쉼터 위,원지동 산 4-82 외,등허리운동기구,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 원터골 쉼터 위,원지동 산 4-82 외,팔올리기(역기올리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 원터골 쉼터 위,원지동 산 4-82 외,원그리기,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 원터골 쉼터 위,원지동 산 4-82 외,허리운동(허리돌리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 원터골 쉼터 위,원지동 산 4-82 외,철봉,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골약수터 건너편,원지동 산 44-3 외,윗몸일으키기,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골약수터 건너편,원지동 산 44-3 외,등허리운동기구,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골약수터 건너편,원지동 산 44-3 외,팔올리기(역기올리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골약수터 건너편,원지동 산 44-3 외,원그리기,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골약수터 건너편,원지동 산 44-3 외,허리운동(허리돌리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골약수터 건너편,원지동 산 44-3 외,거꾸리,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골화장실 아래,원지동 산 33 외,윗몸일으키기,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골화장실 아래,원지동 산 33 외,팔올리기(역기올리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골화장실 아래,원지동 산 33 외,허리운동(허리돌리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골화장실 아래,원지동 산 33 외,옆파도타기,1,02-2155-6870,2022-08-04
서울특별시,서초구,청계산 어둔골화장실 아래,원지동 산 33 외,등허리지압기,1,02-2155-6870,2022-08-04
서울특별시,서초구,인능산 본마을,신원동 566 외,팔올리기(역기올리기),1,02-2155-6869,2022-08-04
서울특별시,서초구,인능산 본마을,신원동 566 외,원그리기,1,02-2155-6869,2022-08-04
서울특별시,서초구,인능산 본마을,신원동 566 외,가슴운동,1,02-2155-6869,2022-08-04
서울특별시,서초구,인능산 능안마을,내곡동 6-31 외,윗몸일으키기,1,02-2155-6869,2022-08-04
서울특별시,서초구,인능산 능안마을,내곡동 6-31 외,허리운동(허리돌리기),1,02-2155-6869,2022-08-04
서울특별시,서초구,인능산 능안마을,내곡동 6-31 외,하늘걷기(공중걷기),1,02-2155-6869,2022-08-04
서울특별시,서초구,인능산 능안마을,내곡동 6-31 외,철봉,1,02-2155-6869,2022-08-04
서울특별시,서초구,인능산 홍씨마을,내곡동 산12-404 외,윗몸일으키기,1,02-2155-6869,2022-08-04
서울특별시,서초구,인능산 홍씨마을,내곡동 산12-404 외,역기내리기(팔내리기),1,02-2155-6869,2022-08-04
서울특별시,서초구,인능산 홍씨마을,내곡동 산12-404 외,허리운동(허리돌리기),1,02-2155-6869,2022-08-04
서울특별시,서초구,구룡산 등산로변,염곡동 산25-1 외,윗몸일으키기,1,02-2155-6873,2022-08-04
서울특별시,서초구,구룡산 등산로변,염곡동 산25-1 외,허리운동(허리돌리기),1,02-2155-6873,2022-08-04
서울특별시,서초구,구룡산 염곡약수터 옆,염곡동 산3-4 외,허리운동(허리돌리기),1,02-2155-6873,2022-08-04
서울특별시,서초구,구룡산 염곡약수터 옆,염곡동 산3-4 외,옆파도타기,1,02-2155-6873,2022-08-04
서울특별시,서초구,구룡산 염곡약수터 옆,염곡동 산3-4 외,하늘걷기(공중걷기),1,02-2155-6873,2022-08-04
서울특별시,서초구,구룡산 염곡약수터 위,염곡동 산3-4 외,윗몸일으키기,1,02-2155-6873,2022-08-04
서울특별시,서초구,구룡산 염곡약수터 위,염곡동 산3-4 외,허리운동(허리돌리기),1,02-2155-6873,2022-08-04
서울특별시,서초구,구룡산 구룡약수터,염곡동 산2-1 외,윗몸일으키기,1,02-2155-6873,2022-08-04
서울특별시,서초구,구룡산 구룡약수터,염곡동 산2-1 외,허리운동(허리돌리기),1,02-2155-6873,2022-08-04
서울특별시,서초구,구룡산 구룡약수터,염곡동 산2-1 외,척추교정,1,02-2155-6873,2022-08-04
서울특별시,서초구,말죽거리근린공원 횃불쉼터,양재동 산 17-21 외,허리운동(허리돌리기),2,02-2155-6870,2022-08-04
서울특별시,서초구,말죽거리근린공원 횃불쉼터,양재동 산 17-21 외,평행봉,2,02-2155-6870,2022-08-04
서울특별시,서초구,말죽거리근린공원 꽃길쉼터,양재동 산 38 외,윗몸일으키기,1,02-2155-6870,2022-08-04
서울특별시,서초구,말죽거리근린공원 꽃길쉼터,양재동 산 38 외,원그리기,1,02-2155-6870,2022-08-04
서울특별시,서초구,말죽거리근린공원 꽃길쉼터,양재동 산 38 외,팔돌리기,1,02-2155-6870,2022-08-04
서울특별시,서초구,말죽거리근린공원 꽃길쉼터,양재동 산 38 외,허리운동(허리돌리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,말죽거리근린공원 꽃길쉼터,양재동 산 38 외,하늘걷기(공중걷기),1,02-2155-6870,2022-08-04
서울특별시,서초구,치유쉼터,서초동 산23-16 외,윗몸일으키기,1,02-2155-6870,2022-08-04
서울특별시,서초구,치유쉼터,서초동 산23-16 외,허리운동(허리돌리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,치유쉼터,서초동 산23-16 외,하늘걷기(공중걷기),1,02-2155-6870,2022-08-04
서울특별시,서초구,치유쉼터,서초동 산23-16 외,연속매달리기철봉,1,02-2155-6870,2022-08-04
서울특별시,서초구,치유쉼터,서초동 산23-16 외,평행봉,1,02-2155-6870,2022-08-04
서울특별시,서초구,마루터기쉼터,양재동 산42-6 외,등허리운동기구,1,02-2155-6870,2022-08-04
서울특별시,서초구,마루터기쉼터,양재동 산42-6 외,역기내리기(팔내리기운동),1,02-2155-6870,2022-08-04
서울특별시,서초구,마루터기쉼터,양재동 산42-6 외,허리운동(허리돌리기),1,02-2155-6870,2022-08-04
서울특별시,서초구,마루터기쉼터,양재동 산42-6 외,옆파도타기,1,02-2155-6870,2022-08-04
서울특별시,서초구,마루터기쉼터,양재동 산42-6 외,철봉,2,02-2155-6870,2022-08-04
서울특별시,서초구,마루터기쉼터,양재동 산42-6 외,평행봉,1,02-2155-6870,2022-08-04
서울특별시,서초구,외교원 뒤,서초동 산 28 외,허리운동(허리돌리기),2,02-2155-6870,2022-08-04
서울특별시,서초구,외교원 뒤,서초동 산 28 외,철봉,1,02-2155-6870,2022-08-04
서울특별시,서초구,외교원 뒤,서초동 산 28 외,평행봉,2,02-2155-6870,2022-08-04
서울특별시,서초구,쌈지공원 뒤,양재동 산 41 외,철봉,1,02-2155-6870,2022-08-04
서울특별시,서초구,쌈지공원 뒤,양재동 산 41 외,평행봉,1,02-2155-6870,2022-08-04
