장소명,운동기구명,수량,주소,상세위치,관리부서,기준일자
목감교 하부,역기내리기+다리로밀기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,싸이클,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,거꾸로매달리기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,어깨돌리기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,거꾸로매달리기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,파도타기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,양팔줄당기기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,하체근육풀기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,거꾸로매달리기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,허리돌리기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,거꾸로매달리기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,다리로밀기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,하체근육운동,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,역기올리기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,등허리지압기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,하늘걷기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,평행봉,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,3단철봉,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,노젓기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,윗몸일으키기,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,싸이클,1,,개봉동 372-1,체육진흥과,2023-03-31
I-PARK(109동) 앞,달리기,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 우측,자유철봉,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 우측,하체근육운동,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 우측,윗몸일으키기,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 우측,공중걷기,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 우측,노젓기,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 우측,달리기,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 좌측,상체근육풀기 + 복합,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 좌측,등허리지압기,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 좌측,허리돌리기,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 좌측,거꾸로매달리기,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 좌측,자전거,1,,개봉동 372-1,체육진흥과,2023-03-31
철산2교 좌측,양팔줄당기기+파도타기,1,,개봉동 372-1,체육진흥과,2023-03-31
개봉교하부,허리돌리기+공중걷기,1,,개봉동 403-97,체육진흥과,2023-03-31
개봉교하부,역기올리기+파도타기,1,,개봉동 403-97,체육진흥과,2023-03-31
개봉교하부,노젖기+어깨돌리기,1,,개봉동 403-97,체육진흥과,2023-03-31
개봉교하부,싸이클+달리기,1,,개봉동 403-97,체육진흥과,2023-03-31
인라인스케이트장 우측,어깨돌리기,1,,개봉동 376-1,체육진흥과,2023-03-31
인라인스케이트장 우측,공중걷기,1,,개봉동 376-1,체육진흥과,2023-03-31
인라인스케이트장 우측,파도타기,1,,개봉동 376-1,체육진흥과,2023-03-31
인라인스케이트장 우측,역기올리기,1,,개봉동 376-1,체육진흥과,2023-03-31
인라인스케이트장 우측,노젓기,1,,개봉동 376-1,체육진흥과,2023-03-31
인라인스케이트장 우측,달리기,1,,개봉동 376-1,체육진흥과,2023-03-31
인라인스케이트장 우측,양팔줄당기기,1,,개봉동 376-1,체육진흥과,2023-03-31
인라인스케이트장 좌측 지압코스 내부,거꾸로매달리기+ 허리돌리기,1,,개봉동 314-10,체육진흥과,2023-03-31
인라인스케이트장 좌측 지압코스 내부,파도타기,1,,개봉동 314-10,체육진흥과,2023-03-31
인라인스케이트장 좌측 지압코스 내부,양팔줄당기기,1,,개봉동 314-10,체육진흥과,2023-03-31
인라인스케이트장 좌측 지압코스 내부,거꾸로매달리기+ 허리돌리기,1,,개봉동 314-10,체육진흥과,2023-03-31
인라인스케이트장 좌측 지압코스 내부,등허리지압기,1,,개봉동 314-10,체육진흥과,2023-03-31
인라인스케이트장 좌측 지압코스 내부,하체근육풀기,1,,개봉동 314-10,체육진흥과,2023-03-31
인라인스케이트장 좌측 지압코스 내부,상체근육풀기,1,,개봉동 314-10,체육진흥과,2023-03-31
인라인스케이트장 좌측 지압코스 내부,공중걷기,1,,개봉동 314-10,체육진흥과,2023-03-31
개명교좌측,다리로밀기+자전거,1,,개봉동 314-117,체육진흥과,2023-03-31
개명교좌측,역기올리기+역기내리기,1,,개봉동 314-117,체육진흥과,2023-03-31
개명교좌측,하체근육풀기,1,,개봉동 314-117,체육진흥과,2023-03-31
개명교좌측,윗몸일으키기,1,,개봉동 314-117,체육진흥과,2023-03-31
개명교좌측,평행봉,1,,개봉동 314-117,체육진흥과,2023-03-31
개명교좌측,노젓기+허리돌리기,1,,개봉동 314-117,체육진흥과,2023-03-31
개명교좌측,하체근육운동,1,,개봉동 314-117,체육진흥과,2023-03-31
개명교좌측,아리랑옆스템프,1,,개봉동 314-117,체육진흥과,2023-03-31
개명교좌측,양팔줄당기기+파도타기,1,,개봉동 314-117,체육진흥과,2023-03-31
개명교좌측,거꾸로매달리기,1,,개봉동 314-117,체육진흥과,2023-03-31
고척동 삼환로즈빌 앞 보도,파도타기+다리로밀기,1,,고척동 336,체육진흥과,2023-03-31
고척동 삼환로즈빌 앞 보도,달리기+싸이클,1,,고척동 336,체육진흥과,2023-03-31
고척동 삼환로즈빌 앞 보도,허리돌리기+공중걷기,1,,고척동 336,체육진흥과,2023-03-31
고척동 삼환로즈빌 앞 보도,역기올리기+역기내리기,1,,고척동 336,체육진흥과,2023-03-31
고척동 삼환로즈빌 앞 보도,상체근육풀기+어깨돌리기,1,,고척동 336,체육진흥과,2023-03-31
오류역광장,상체근육풀기,1,,오류동 65-6,체육진흥과,2023-03-31
오류역광장,윗몸일으키기,1,,오류동 65-6,체육진흥과,2023-03-31
오류역광장,달리기 ,1,,오류동 65-6,체육진흥과,2023-03-31
오류역광장,역기올리기,1,,오류동 65-6,체육진흥과,2023-03-31
오류역광장,다리로밀기,1,,오류동 65-6,체육진흥과,2023-03-31
궁동 조광빌라 뒤,허리돌리기,1,,궁동 77-3,체육진흥과,2023-03-31
궁동 조광빌라 뒤,등허리지압기,1,,궁동 77-3,체육진흥과,2023-03-31
궁동 조광빌라 뒤,다리로밀기,1,,궁동 77-3,체육진흥과,2023-03-31
궁동 조광빌라 뒤,역기내리기,1,,궁동 77-3,체육진흥과,2023-03-31
궁동 조광빌라 뒤,상체근육풀기,1,,궁동 77-3,체육진흥과,2023-03-31
궁동 조광빌라 뒤,달리기,1,,궁동 77-3,체육진흥과,2023-03-31
궁동 조광빌라 뒤,파도타기,1,,궁동 77-3,체육진흥과,2023-03-31
